timestamp,lon,lat
1659722663.000,13.41672800,52.51170540
1659722664.000,13.41672800,52.51170540
1659722665.000,13.41672800,52.51170540
1659722666.000,13.41672800,52.51170540
1659722667.000,13.41672800,52.51170540
1659722668.000,13.41672800,52.51170540
1659722669.000,13.41672800,52.51170540
1659722670.000,13.41672800,52.51170540
1659722671.000,13.41672800,52.51170540
1659722672.000,13.41672800,52.51170540
1659722673.000,13.41672800,52.51170540
1659722674.000,13.41672790,52.51170540
1659722675.000,13.41672790,52.51170540
1659722676.000,13.41672790,52.51170550
1659722677.000,13.41672790,52.51170550
1659722678.000,13.41672790,52.51170550
1659722679.000,13.41672800,52.51170550
1659722680.000,13.41672800,52.51170550
1659722681.000,13.41672800,52.51170550
1659722682.000,13.41672800,52.51170550
1659722683.000,13.41672800,52.51170550
1659722684.000,13.41672800,52.51170550
1659722685.000,13.41672800,52.51170550
1659722686.000,13.41672800,52.51170550
1659722687.000,13.41672800,52.51170550
1659722688.000,13.41672800,52.51170550
1659722689.000,13.41672800,52.51170550
1659722690.000,13.41672800,52.51170550
1659722691.000,13.41672800,52.51170550
1659722692.000,13.41672800,52.51170550
1659722693.000,13.41672800,52.51170550
1659722694.000,13.41672800,52.51170550
1659722695.000,13.41672810,52.51170560
1659722696.000,13.41672810,52.51170560
1659722697.000,13.41672810,52.51170560
1659722698.000,13.41672820,52.51170560
1659722699.000,13.41672820,52.51170560
1659722700.000,13.41672830,52.51170560
1659722701.000,13.41672850,52.51170570
1659722702.000,13.41672860,52.51170570
1659722703.000,13.41672880,52.51170580
1659722704.000,13.41672880,52.51170580
1659722705.000,13.41672900,52.51170580
1659722706.000,13.41672910,52.51170580
1659722707.000,13.41672920,52.51170570
1659722708.000,13.41672930,52.51170570
1659722709.000,13.41672940,52.51170570
1659722710.000,13.41672950,52.51170570
1659722711.000,13.41672970,52.51170570
1659722712.000,13.41673000,52.51170600
1659722713.000,13.41673020,52.51170620
1659722714.000,13.41673360,52.51170680
1659722715.000,13.41673450,52.51170700
1659722716.000,13.41673500,52.51170710
1659722717.000,13.41673530,52.51170710
1659722718.000,13.41673560,52.51170720
1659722719.000,13.41673580,52.51170720
1659722720.000,13.41673610,52.51170730
1659722721.000,13.41673630,52.51170730
1659722722.000,13.41673660,52.51170730
1659722723.000,13.41673680,52.51170740
1659722724.000,13.41673690,52.51170740
1659722725.000,13.41673710,52.51170740
1659722726.000,13.41673730,52.51170740
1659722727.000,13.41673750,52.51170740
